1 |BT| (ROOT (S (NP (JJ (glad))(NN (tomorrow)))(VP (VBZ (be)))(NP (NNP (saturday))))(S (NP (PRP (i)))(VP (VBP (get))(TO (to))(VB (go)))(PP (TO (to)))(NP (NN (church)))(ADVP (RB (then)))(VP (VB (spend)))(NP (DT (the))(NN (day)))(PP (IN (with)))(NP (NNS (friend))))) |ET|
1 |BT| (ROOT (S (NP (EX (there)))(VP (VBP (be)))(NP (CD (two))(NNS (time)))(PP (IN (of)))(NP (DT (the))(NN (day)))(SBAR (IN (that)))(NP (DT (the))(NN (sky)))(VP (VBZ (be)))(ADJP (RB (absolutely))(JJ (breathtaking))))(S (ADVP (RB (unfortunately)))(NP (JJS (most))(NNS (people)))(VP (VBP (sleep)))(PP (IN (through)))(NP (PRP (they)))(NP (DT (both))))(S (ADVP (IN (at))(JJS (least)))(NP (PRP (i)))(VP (VBP (get)))(NP (DT (this))(JJ (whole))(JJ (big))(NN (sky)))(PP (IN (of)))(NP (NNS (star)))(PP (TO (to)))(NP (PRP (myself))))) |ET|
1 |BT| (ROOT (S (NP (VBZ (wish)))(NP (PRP (she)))(VP (VBD (live)))(PP (IN (in)))(NP (JJ (lala))(NN (land))))) |ET|
1 |BT| (ROOT (S (NP (DT (all))(NN (right))(VBZ (show))(JJ (ove.lets)))(VP (NNP (do)))(NP (NNP (this))(NNP (leeroy))(NNP (jenkins))))(S (NP (PRP$ (its)))(VP (VBZ (be)))(NP (NN (time))))) |ET|
-1 |BT| (ROOT (S (NP (VBP (wish))(PRP (i)))(VP (VBD (have)))(NP (DT (a))(NN (armadillo)))(VP (TO (to))(VB (cuddle)))(PP (IN (with)))(PP (IN (in)))(NP (DT (the))(NN (rain))))) |ET|
1 |BT| (ROOT (S (NP (FW (i))(VBP (wish)))(VP (FW (i))(VBD (have)))(NP (DT (a))(NN (date)))(PP (TO (to)))(NP (NN (homecoming))))) |ET|
-1 |BT| (ROOT (S (VP (VBZ (be))(VBG (go))(TO (to))(VB (play)))(NP (DT (the))(JJ (new))(NN (prince)))(PP (IN (of)))(NP (NNP (persia))))(S (NP (PRP (i)))(VP (VBP (hope)))(NP (PRP (it)))(VP (VBZ (be)))(ADVP (IN (at))(JJS (least)))(ADJP (RB (so))(JJ (good)))(PP (IN (as)))(NP (DT (the))(JJ (first))(NN (one)))(ADJP (RB (ever))(VBN (make))))) |ET|
-1 |BT| (ROOT (S (VP (VBP (remember)))(NP (DT (those)))(NP (WP (who)))(VP (VBD (give)))(NP (PRP$ (they))(DT (all))))) |ET|
-1 |BT| (ROOT (S (NP (NN (man))(PRP (i)))(VP (VBP (hate)))(NP (NNS (traffic.i))(VBD (think))(NN (life)))(VP (MD (would))(VB (be)))(PP (IN (like)))(NP (DT (the))(NNS (jetson)))(PP (IN (by)))(ADVP (RB (now)))(VP (NN (lol))))) |ET|
-1 |BT| (ROOT (S (NP (NNP (tomorrow)))(VP (VBZ (be)))(NP (PRP$ (my))(NN (daughter))(NNP (operation))))(S (NP (PRP (i)))(VP (VBP (be))(VBG (ask)))(NP (DT (every))(CD (one)))(VP (TO (to))(VB (say)))(NP (DT (a))(NN (prayer)))(PP (IN (for)))(NP (JJ (her.and)))(VP (NN (hope)))(NP (PRP$ (she)))(VP (NN (operation))(VBN (come)))(PRT (RP (out)))(VP (VB (fine.please))(VB (keep)))(NP (PRP (she)))(PP (IN (in)))(NP (PRP$ (you))(NNS (prayer)))(VP (VB (thank)))(NP (PRP (you))))) |ET|
1 |BT| (ROOT (S (NP (PRP (i)))(VP (MD (can))(RB (not))(VB (believe)))(NP (WP (what)))(VP (VBD (happen)))(PP (IN (at)))(NP (NNP (fort))(NNP (hood)))(NP (NN (yesterday))))(S (NP (PRP$ (my))(NN (heart)))(VP (VBZ (go)))(ADVP (RP (out)))(PP (TO (to)))(NP (PDT (all))(DT (those))(NNS (family))))) |ET|
1 |BT| (ROOT (S (NP (DT (the))(NN (wrapping)))(VP (VBZ (have))(VBN (start)))(NP (CD (one)))(ADVP (IN (down)))(NP (IN (about))(CD (15)))(VP (TO (to))(VB (go))))) |ET|
1 |BT| (ROOT (S (NP (DT (this))(NN (day)))(VP (VBZ (have))(NN (kind))(IN (of))(NN (sucked))))) |ET|
1 |BT| (ROOT (S (VP (VBZ (be)))(NP (NN (blueberry))(VBG (pick))))(S (ADVP (RB (then)))(VP (VBG (make)))(NP (DT (some))(NN (homemade))(JJ (blueberry))(NN (pie))))) |ET|
1 |BT| (ROOT (S (VP (VBZ (be)))(ADJP (JJ (good))))(S (VP (VB (thank)))(NP (PRP (you)))(ADVP (DT (all))))) |ET|
1 |BT| (ROOT (S (VP (VBZ (be)))(ADJP (JJ (drunk))(-LRB- (-lrb-))(NN (hey))))(S (NP (WP (who)))(VP (VBD (say)))(SBAR (DT (that))))(S (NP (PRP (i))))(S (NP (VBD (hahaha))))) |ET|
-1 |BT| (ROOT (S (NP (VBN (fail)))(NP (PRP$ (my))(NNS (test)))(NP (NNS (great.i))(VBP (hate)))(NP (DT (this))(NN (school))(NN (shit))))) |ET|
1 |BT| (ROOT (S (NP (WP (who)))(VP (VBZ (be)))(NP (DT (the))(NNP (craziest))(NN (motherfucker))(NN (everyone)))(VP (VBZ (know))))) |ET|
1 |BT| (ROOT (S (NP (PRP (it)))(VP (VBZ (be)))(NP (DT (a))(JJ (good))(NN (thing)))(NP (PRP (i)))(VP (VBP (be)))(ADJP (RB (broke)))(ADVP (RB (otherwise)))(NP (PRP (i)))(VP (MD (would))(VB (cover)))(NP (PRP$ (my))(NN (body)))(PP (IN (in)))(NP (NNS (tattoo))(CC (and))(NNS (piercing))))) |ET|
1 |BT| (ROOT (S (NP (NNP (really)))(VP (VBZ (want)))(NP (DT (a))(NN (sandwich))))(S (NP (NN (anyone)))(VP (VBZ (wan))(TO (na))(VB (bring)))(NP (PRP (i)))(NP (CD (one)))(PP (TO (to)))(NP (NNP (durham))))(S (NP (PRP (i)))(VP (MD ('ll))(VB (pay)))(NP (PRP (you))))(S (NP (PRP (i)))(ADVP (RB (also)))(VP (VBP (really))(JJ (wan))(TO (na))(VB (go)))(PP (TO (to)))(NP (NNP (hulas)))(ADVP (NN (tonight)))(NP (PRP (i)))(VP (VBP (be))(RB (finally))(VBG (come)))(PP (RP (out)))(PP (IN (of)))(NP (NN (hiding))(-RRB- (-rrb-))))(S (NP (NN (anyone)))(VP (VBP (wan))(TO (na))(VB (go))))) |ET|
1 |BT| (ROOT (S (NP (DT (the))(NN (assignment)))(NP (PRP (you)))(VP (MD (can))(VB (get))(VBN (do)))(PP (IN (before)))(NP (DT (a))(NN (deadline)))(VP (VBZ (be)))(ADJP (JJ (amazing))))) |ET|
1 |BT| (ROOT (S (NP (NNP (man)))(NP (DT (this))(VBD (aint)))(NP (PRP$ (my))(NN (day)))(NP (NN (tonight))))) |ET|
-1 |BT| (ROOT (S (VP (VB (errr)))(NP (PRP$ (its)))(PP (TO (to)))(NP (JJ (early)))(VP (TO (to))(VB (be)))(PRT (RP (up))))(S (NP (PRP$ (my))(NN (bach)))(VP (VBZ (be)))(NP (JJ (sore))(NN (bt)))(INTJ (UH (oh))(UH (well))))(S (VP (VBN (hangen)))(PRT (RP (out)))(PP (IN (with)))(NP (DT (the))(NN (gang)))(ADVP (RB (later))))) |ET|
1 |BT| (ROOT (S (VP (VB (dread)))(NP (DT (the))(NN (wagner))))) |ET|
1 |BT| (ROOT (S (VP (VBZ (be)))(ADJP (VBG (dread)))(NP (NNP (tuesday))(CD (-lrb-))))) |ET|
1 |BT| (ROOT (S (ADVP (WRB (why)))(VP (VBZ (be)))(NP (PRP (it)))(ADVP (WRB (when)))(NP (DT (the))(NN (defacation)))(VP (VBZ (hit)))(NP (DT (the))(NNS (oscillation.theres)))(ADVP (RB (never)))(NP (DT (any))(NN (back-up))))) |ET|
1 |BT| (ROOT (S (NP (FW (i)))(VP (VBP (miss)))(NP (PRP (you)))(ADVP (RB (so))(VBP (much.that)))(ADJP (RB (ill)))(ADVP (RB (even)))(VP (VB (say)))(UCP (NN (hellum))))) |ET|
-1 |BT| (ROOT (S (NP (VBG (babysit)))(ADVP (RB (then)))(VP (VBG (drive)))(NP (PRP$ (my))(NN (sister)))(PP (TO (to)))(NP (VB (work.she)))(VP (NNS (work)))(PP (IN (at)))(NP (NNS (denny)))(VP (RB (so))(VB (go))(VB (bother)))(NP (PRP$ (she))(NN (haha))))(S (NP (VBZ (what)))(VP (VBG (go)))(PP (IN (on)))(NP (DT (this))(NN (weekend))))) |ET|
-1 |BT| (ROOT (S (ADVP (RB (so)))(NP (PRP$ (my))(JJ (due))(NN (date)))(VP (VBZ (be)))(ADVP (JJ (tommorow))))(S (NP (PRP$ (its))(RB (not)))(VP (VBG (look)))(ADJP (RB (very))(JJ (promising)))(PP (IN (for)))(NP (DT (this))(NN (baby)))(VP (TO (to))(VB (be))(VBN (bear)))(NP (DT (any))(NN (time)))(ADVP (RB (soon))))(S (NP (FW (i)))(VP (NN (feel)))(ADJP (JJ (great))))(S (VP (UH (oh)))(ADVP (RB (well)))(NP (FW (i))(VB (guess)))(NP (CD (one))(JJR (more))(NN (week))(NN (wonk)))(VP (VB (kill)))(NP (PRP (i)))(VP (NN (ive))(VBD (wait)))(NP (DT (this))(JJ (long))))) |ET|
1 |BT| (ROOT (S (NP (NNS (thanks)))(PP (IN (for)))(NP (DT (a))(JJ (great))(NN (day)))(PP (IN (off)))(NP (NN (baby))(NN (xxxxx))))) |ET|
1 |BT| (ROOT (S (NP (PRP$ (my))(NN (life)))(VP (VBZ (be)))(PP (IN (in)))(PP (IN (for)))(NP (DT (some))(JJ (major))(NNS (change)))(PP (IN (over)))(NP (DT (the))(JJ (next))(JJ (few))(NNS (week))))) |ET|
1 |BT| (ROOT (S (VP (VB (let)))(NP (POS ('s)))(VP (VB (say)))(NP (JJ (goodbye)))(PP (TO (to)))(NP (DT (the))(NN (shit))(JJS (fest)))(NP (WDT (that)))(VP (VBD (be)))(NP (CD (2010))))(S (NP (CD (2011)))(VP (VB (hurry)))(ADVP (RP (up))(NN (ta))))) |ET|
-1 |BT| (ROOT (S (NP (PRP (i)))(VP (VBP (think)))(NP (PRP$ (my))(NNP (political))(NNP (view)))(VP (VBZ (be)))(NP (DT (the))(JJS (best))(CD (one)))(ADVP (RB (ever))))) |ET|
-1 |BT| (ROOT (S (NP (NNP (2day)))(VP (VBZ (be)))(ADJP (RB (very))(JJ (special))(CC (and))(JJ (unexpectedday)))(PP (IN (for)))(NP (PRP (i))))) |ET|
-1 |BT| (ROOT (S (VP (VBZ (want))(TO (to))(VB (go)))(ADVP (NN (home))))) |ET|
-1 |BT| (ROOT (S (NP (PRP$ (you))(NNS (word)))(VP (VBP (be)))(NP (PRP$ (my))(NN (food)))(NP (PRP$ (you))(NN (breath)))(VP (VBZ (be)))(NP (PRP$ (my))(NN (wine))))(S (NP (PRP (you)))(VP (VBP (be)))(NP (NN (everything)))(PP (TO (to)))(NP (PRP (i))))) |ET|
-1 |BT| (ROOT (S (VP (VBZ (be)))(ADVP (RB (back))(RP (off)))(VP (TO (to))(VB (work)))(NP (JJ (now-until))(NN (midnight))))) |ET|
1 |BT| (ROOT (S (NP (WP (who)))(VP (VB (gon))(TO (na))(VB (win)))(NP (IN (that))(VBP (bowl)))(NP (DT (this))(NNS (y3ar))))) |ET|
1 |BT| (ROOT (S (NP (PRP (i)))(PP (VBP (like)))(NP (NNS (cheeseburger)))(NP (RB (long))(VBZ (walk)))(PP (IN (on)))(NP (DT (the))(NN (beach)))(VP (NN (xd))))) |ET|
1 |BT| (ROOT (S (NP (PRP (i)))(VP (VBP (have))(RB (just))(VBN (decide)))(SBAR (IN (that)))(NP (NNPS (mondays)))(VP (VBP (be)))(ADJP (RB (half))(JJ (bad))))) |ET|
1 |BT| (ROOT (S (NP (PRP (i)))(VP (VBP (love)))(NP (NN (man))(NNS (clothes))))) |ET|
1 |BT| (ROOT (S (ADVP (UH (yeah)))(NP (PRP (i)))(VP (VBD (take)))(NP (DT (a))(NN (risk)))(PP (IN (by)))(VP (VBG (go)))(PP (TO (to)))(NP (DT (the))(JJ (dumb))(NN (mall)))(NP (NN (today))))(S (NP (WDT (what)))(VP (NN (can))(FW (i))(VBP (say))))(S (NP (PRP (i)))(VP (VBP (be)))(NP (NNS (boss)))(ADVP (WRB (when)))(NP (PRP (it)))(VP (VBZ (come)))(PP (TO (to)))(VP (VB (procrastinate)))(ADVP (RB (especially)))(PP (IN (with)))(NP (NNP (xmas))(NN (shopping))))) |ET|
1 |BT| (ROOT (S (NP (JJ (happy))(NN (turkey))(NN (day))(NN (everybody))))(S (VP (NN (workin)))(NP (RB (til))(CD (3)))(NP (PRP$ (its)))(PRT (JJ (off)))(VP (VB (see)))(NP (DT (the))(NN (fam))))) |ET|
1 |BT| (ROOT (S (NP (RB (y)))(VP (VBP (do)))(NP (FW (i)))(VP (VB (answer)))(NP (DT (the))(NN (phone)))(SBAR (IN (if)))(NP (FW (i)))(VP (VBD (dont))(VBN (wan))(TO (na))(VB (work))))(S (NP (NN (guilt))))(S (NP (NNP (dang))(FW (i))(VBP (hate)))(VP (VBN (bein)))(NP (DT (a))(NN (softy))))) |ET|
1 |BT| (ROOT (S (NP (VB (sooo))(JJ (good))(TO (to)))(VP (VB (have)))(NP (PRP$ (my))(NN (girl)))(ADVP (RB (back)))(PP (IN (in)))(NP (DT (the))(NNP (carribean))))) |ET|
-1 |BT| (ROOT (S (NP (DT (a))(NN (group))(NN (presentation)))(NP (NN (bio))(NN (test))(CC (and))(NN (lab))(NN (competency))(NN (assessment))(VBD (all)))(PP (RP (on)))(NP (DT (the))(NN (same))(NNP (day))(CD (tomorrow))))(S (NP (PRP (i)))(VP (MD (might))(RB (as))(RB (well))(VB (delete)))(NP (DT (this))(NN (facebook)))(SBAR (IN (because)))(NP (PRP (i)))(VP (MD (will))(RB (not))(VB (come)))(ADVP (RP (out)))(PP (IN (of)))(NP (DT (this))(JJ (alive))))) |ET|
1 |BT| (ROOT (S (NP (VB (spend)))(ADVP (JJS (most)))(PP (IN (of)))(NP (NN (lunch)))(NP (NN (today)))(VP (VBG (obsess)))(PP (RP (over))(IN (whether)))(NP (PRP (i)))(VP (MD (should))(VB (kill)))(NP (NN (someone))))(S (ADVP (UH (hey)))(NP (PRP (it)))(VP (VBD (be)))(ADVP (RB (either)))(SBAR (DT (that)))(NP (PRP$ (my))(NN (history))(NN (homework))))) |ET|
1 |BT| (ROOT (S (VP (VB (let)))(NP (PRP ('s)))(VP (VB (get)))(NP (DT (this))(NN (week)))(PP (RP (over)))(PP (IN (with)))(NP (NNP (???))))(S (PP (IN (on)))(NP (MD (may))(NN (way)))(VP (TO (to))(VB (freeze)))(NP (PRP$ (my))(DT (a))($ ($))(CD (5)))(PP (RP (off))))) |ET|
1 |BT| (ROOT (S (NP (NNP (christmas))(NNP (eve)))(VP (NN (gathering)))(PP (IN (of)))(NP (NNS (friend))(CC (and))(NN (family))))(S (ADVP (NNP (boy)))(VP (VBD (be)))(NP (DT (the))(NN (feast))(JJ (good))))) |ET|
1 |BT| (ROOT (S (NP (DT (the))(JJS (greatest))(NN (enemy)))(PP (IN (for)))(NP (DT (the))(NN (individual)))(VP (VBZ (be)))(NP (DT (the))(NN (individual)))(NP (PRP (itself))))) |ET|
-1 |BT| (ROOT (S (NP (: ('))(PRP (she)))(VP (VBZ (be))(RB (just))(VBN (piss)))(PRT (RP (off)))(NP (NN (cause)))(NP (PRP (she)))(VP (VBD (use))(TO (to))(VB (be)))(ADJP (RB (skinny)))(ADVP (RB (now)))(VP (VBZ (she)))(NP (NN (fat))(POS ('))(NN (hahahahaha))))) |ET|
1 |BT| (ROOT (S (ADVP (VBG (sooo))(RB (much)))(PP (IN (on)))(NP (PRP$ (my))(NN (brain)))(NP (PRP (i)))(VP (MD (can))(RB (not))(VB (sort)))(NP (PRP (it)))(NP (DT (all)))(PP (IN (through))))(S (NP (PRP (i)))(VP (VBP (hope)))(NP (PRP (it)))(VP (VBZ (be)))(ADJP (JJ (nice))(RP (out)))(NP (NN (tomorrow)))(ADVP (RB (too))))) |ET|
-1 |BT| (ROOT (S (NP (PRP (ya)))(VP (VBP (see)))(NP (FW (i)))(ADVP (RB (really)))(ADVP (RB (really))(RB (really))(IN (like)))(NP (DT (this))(NN (girl))))(S (ADVP (RB (here)))(NP (PRP (we)))(VP (VBP (go)))(ADVP (RB (again))))(S (NP (NNP (:}))(NNP (haha))))) |ET|
-1 |BT| (ROOT (S (ADVP (NN (here)))(NP (PRP (we)))(VP (VBP (go)))(ADVP (RB (again))))) |ET|
-1 |BT| (ROOT (S (NP (VBG (deanna)))(PP (TO (to)))(NP (PRP (i)))(NP (PRP (i)))(VP (VBP (hate)))(SBAR (IN (that)))(NP (PRP (you)))(VP (VBP (know)))(ADVP (WRB (how)))(VP (TO (to))(VB (read))))) |ET|
1 |BT| (ROOT (S (NP (NNS (mind)))(VP (VBP (be)))(PP (IN (like)))(NP (NNS (parachute)))(NP (PRP (they)))(ADVP (RB (only)))(VP (VBP (function)))(ADVP (WRB (when)))(NP (PRP (they)))(VP (VBP (be)))(ADJP (JJ (open)))(NP (NN (fortune))(NN (cookie))))) |ET|
1 |BT| (ROOT (S (VP (NNP (stay)))(PP (IN (with)))(NP (PRP (i)))(NP (VBD (dont)))(VP (VB (fall)))(ADVP (RB (asleep))(RB (too))(RB (soon)))(NP (DT (the))(NNS (angel)))(VP (MD (can))(VB (wait)))(PP (IN (for)))(NP (DT (a))(NN (moment))))(S (NP (-LRB- (-lrb-))(CD (8))(-RRB- (-rrb-))(NNP (old))(NNP (songs)))(VP (CD (<)))(NP (CD (3))))) |ET|
-1 |BT| (ROOT (S (VP (VBZ (be)))(VP (VBG (climb)))(ADVP (RB (tonight))))(S (NP (VB (woo))))) |ET|
-1 |BT| (ROOT (S (NP (NNP (******))(NNP (yaaahhhh))))(S (NP (NNP (lindsay)))(VP (VBD (have)))(NP (DT (the))(NN (baby))))(S (NP (NNP (******))))) |ET|
1 |BT| (ROOT (S (NP (VBD (stupid))(NNP (verizon)))(NP (PDT (all))(PRP$ (they))(NN (stupidity))))) |ET|
1 |BT| (ROOT (S (NP (NNS (thanks))(NNS (jess)))(PP (IN (for)))(VP (VBG (invite)))(NP (PRP (we)))(PP (TO (to)))(NP (DT (the))(JJ (mudhens))(NN (game))))(S (NP (DT (the))(NNS (boy)))(VP (VBD (have)))(NP (DT (a))(NN (blast))))) |ET|
1 |BT| (ROOT (S (NP (`` ("))(NN (nothing)))(VP (MD (will))(VB (stop)))(NP (PRP (i))))(S (NP (VB (quote)))(PP (IN (from)))(NP (NNP (renekton)))(NP (DT (the))(NNP (butcher)))(PP (IN (of)))(NP (DT (the))(NNPS (sands))))) |ET|
1 |BT| (ROOT (S (VP (VBZ (be)))(VP (VBG (go)))(PP (TO (to)))(NP (VB (lunch)))(PP (IN (with)))(NP (NNP (hannah)))(NP (NN (today))))(S (NP (NNP (so))(JJ (excited))(NN (!!))))) |ET|
1 |BT| (ROOT (S (NP (RB (about)))(VP (TO (to))(VB (go)))(PP (IN (on)))(NP (DT (a))(JJ (nice))(JJ (long))(NN (drive))))) |ET|
1 |BT| (ROOT (S (NP (NNP (beer))(CC (and))(NN (football)))(PP (IN (for)))(NP (NN (today)))(VP (VBP (suppose)))(SBAR (IN (until)))(NP (NN (something)))(VP (VBZ (come)))(NP (JJ (up.hotel))(NN (party)))(NP (DT (this))(VBG (come))(NNP (friday))(JJ (tho))(NN (guitar)))(VP (MD (will))(VB (be)))(ADVP (RB (there)))(PP (IN (like)))(NP (DT (the))(JJ (good))(CD (ol))(NNS (day))))) |ET|
1 |BT| (ROOT (S (NP (RB (ppl))(VB (laugh))(JJ (coz))(NN (m))(NNS (different.i))(VB (laugh))(NN (coz)))(NP (PRP (they)))(VP (LS (r)))(NP (DT (all))(JJ (same.w8in))(CD (2))(NN (strike))(VBP (<<))))) |ET|
-1 |BT| (ROOT (S (NP (JJ (black))(CC (and))(JJ (yellow)))(NP (PDT (all))(DT (the))(NN (way))(NNS (steeler)))(VP (VBP (be))(VBG (go))(TO (to))(VB (win)))(NP (DT (the))(NN (superbowl))))) |ET|
-1 |BT| (ROOT (S (VP (VBZ (be)))(PP (IN (about)))(UCP (TO (to)))(VP (VB (go)))(PP (TO (to)))(NP (NN (bed)))(NP (DT (the))(JJ (big))(NN (question)))(VP (VBZ (be)))(NP (WP (what))(NN (film)))(VP (TO (to))(VB (watch))))(S (NP (DT (the))(NNS (choice)))(VP (VBP (be)))(NP (RB (almost))(NNP (famous)))(ADVP (NNP (twilight)))(NP (NN (sex)))(NP (DT (the))(NNP (city))(NNP (movie))(CC (or))(NNP (high))(NNP (fidelity))))) |ET|
1 |BT| (ROOT (S (NP (PRP (i)))(VP (VBP (do))(RB (not))(VB (count)))(NP (PRP$ (my))(NNS (word)))(NP (PRP (i)))(ADVP (RB (just)))(VP (VBP (speak)))(NP (PRP$ (my))(NN (mouth))))(S (NP (PDT (all))(PRP$ (my))(NN (brother)))(PP (IN (with)))(NP (PRP (i)))(VP (VBP (know)))(NP (WP (what)))(NP (PRP (i)))(VP (VBP (be)))(PRT (RB (about))))) |ET|
1 |BT| (ROOT (S (NP (VB (peni))(NN (game)))(PP (IN (in)))(NP (DT (the))(NN (cafeteria))))(S (NP (PRP (i)))(VP (VBP (luv)))(NP (NN (u))(NN (colleeege))))) |ET|
-1 |BT| (ROOT (S (VP (VBZ (be)))(ADVP (RB (back)))(PP (IN (in)))(NP (NNP (blacksburg))))) |ET|
1 |BT| (ROOT (S (VP (VB (thank)))(NP (PRP (you)))(PP (TO (to)))(NP (NN (everyone)))(PP (IN (for)))(NP (DT (all)))(PP (IN (of)))(NP (DT (the))(NN (birthday)))(VP (NNS (wish))))(S (NP (NNS (thanks)))(PP (TO (to)))(NP (PRP$ (my))(NN (family)))(NP (NNS (friend)))(NP (PRP (i)))(VP (VBD (have)))(NP (DT (a))(JJ (great))(NN (day))))) |ET|
-1 |BT| (ROOT (S (NP (PRP (i)))(ADVP (RB (just)))(VP (VBD (find)))(NP (DT (some))(NN (lotion)))(PP (IN (in)))(NP (PRP$ (my))(NN (bathroom)))(NP (WDT (that)))(VP (VBD (have)))(NP (`` ("))(NN (leaf))(NN (juice)))(PP (IN (in)))(NP (PRP (it))))) |ET|
1 |BT| (ROOT (S (VP (VBZ (be)))(NP (PRP (it)))(ADVP (RB (too))(RB (much)))(VP (TO (to))(VB (ask)))(PP (IN (for)))(NP (RB (even))(DT (the))(JJ (littlest))(JJ (personal))(NN (space))))) |ET|
-1 |BT| (ROOT (S (NP (VBG (fuck)))(VP (VBN (knacker)))(VP (VBP (want))(TO (to))(VB (go)))(PP (TO (to)))(NP (NN (bed))))(S (ADVP (IN (off))(IN (out))(RB (instead))(RB (though))))) |ET|
-1 |BT| (ROOT (S (ADVP (RB (well)))(NP (RB (oklahoma)))(VP (VBN (bind)))(PP (IN (in)))(NP (DT (the))(NN (morning))))) |ET|
1 |BT| (ROOT (S (VP (VBZ (be)))(VP (VBG (get))(JJ (excited)))(PP (IN (for)))(NP (PRP$ (my))(NNS (kid)))(VP (TO (to))(VB (get)))(ADVP (RB (here)))(NP (PRP (it)))(VP (MD (should))(VB (be)))(PP (IN (around)))(NP (CD (7))(JJ (tonight1yeah))))) |ET|
-1 |BT| (ROOT (S (NP (DT (another))(JJ (beautiful))(NN (day)))(PP (IN (in)))(NP (NN (paradise))))(S (NP (NNP (;}))(NNP (embrace)))(NP (PRP (it))))) |ET|
1 |BT| (ROOT (S (PP (JJ (/)))(NP (DT (the))(NNS (action)))(SBAR (WDT (that)))(NP (FW (i)))(VP (VBP (be))(VBG (take)))(PP (IN (as)))(VP (VBG (fuck)))(PP (IN (with)))(NP (PRP (i)))(ADVP (RB (right))(RB (now))))) |ET|
1 |BT| (ROOT (S (NP (NNP (/))(NNP (/))(VB (let))(NNP (love)))(VP (VB (tear)))(PRT (RP (down)))(NP (DT (these))(NNS (wall))))(S (NP (NNS (/))(VBP (/)))(PP (FW (i)))(NP (NNP (<))(CD (3))(NNP (hillsong))))) |ET|
-1 |BT| (ROOT (S (ADVP (RB (just)))(VP (VBD (turn)))(PRT (IN (in)))(NP (DT (a))(NN (application)))(PP (TO (to)))(NP (DT (a))(NN (music))(NN (store))(-LRB- (-lrb-))(NNP (pecknel))(-RRB- (-rrb-))))) |ET|
-1 |BT| (ROOT (S (ADVP (RB (back)))(PP (TO (to)))(NP (NN (bed))))) |ET|
-1 |BT| (ROOT (S (VP (NNP (got))(NNP (ta))(VBP (love))(VBG (pick)))(NP (PRP$ (you))(JJ (drunk))(NN (mom))(RP (up)))(PP (IN (at)))(NP (CD (3)))(PP (IN (in)))(NP (DT (the))(NN (morning))))) |ET|
1 |BT| (ROOT (S (NP (DT (the))(JJS (best))(NNS (thing)))(PP (IN (in)))(NP (NN (life)))(VP (VBP (be)))(NP (NNS (thing))))) |ET|
-1 |BT| (ROOT (S (NP (DT (this))(NN (chica)))(VP (VBZ (be))(VBG (go)))(ADVP (NN (night))))(S (NP (RB (night))))) |ET|
-1 |BT| (ROOT (S (VP (VBD (get)))(ADJP (VBN (bore)))(NP (PRP (i)))(VP (VBD (add)))(NP (DT (a))(NN (bunch)))(PP (IN (of)))(NP (NNS (people)))(PP (TO (to)))(NP (PRP$ (my))(NNS (friend))))(S (NP (PRP (i)))(VP (VBP (think)))(NP (PRP (i)))(VP (MD (may))(VB (know)))(PP (IN (like)))(NP (CD (4)))(PP (IN (of)))(NP (PRP (they)))(NP (NN (lol))))) |ET|
-1 |BT| (ROOT (S (NP (PRP (i)))(VP (VBP (love)))(NP (DT (this))(JJ (new))(NN (dance)))(NP (PRP (we)))(VP (VBP (be))(VBG (do)))(PP (IN (in)))(NP (NN (drill))(NN (team))))) |ET|
-1 |BT| (ROOT (S (VP (VBZ (be))(RB (still))(VBG (get))(VBN (use)))(PP (TO (to)))(NP (NN (depth))(NN (perception)))(NP (JJ (bright))(NNS (thing)))(VP (VBG (recover))))(S (NP (NNP (lasik)))(VP (VBZ (be)))(ADJP (JJ (amazing))))) |ET|
1 |BT| (ROOT (S (VP (VBP (be)))(PP (FW (i)))(NP (DT (the))(NN (one))(CC (and))(RB (only))(VB (cause)))(NP (PRP$ (you))(DT (the))(RB (only))(NN (one))))) |ET|
1 |BT| (ROOT (S (NP (NNP (first))(NN (cut)))(VP (VBZ (be)))(ADVP (RB (still)))(NP (DT (the))(JJS (deepest))))) |ET|
-1 |BT| (ROOT (S (ADVP (RB (well))(RB (early)))(UCP (TO (to))(NN (bed)))(ADVP (RB (early)))(VP (TO (to))(VB (rise)))(ADVP (RB (right))))(S (ADVP (RB (now)))(VP (VBZ (let))(VB (do)))(NP (PRP (it))))) |ET|
-1 |BT| (ROOT (S (NP (NN (computer)))(VP (VBZ (be))(VBN (mend)))(NP (PRP (i)))(VP (VBP (be)))(ADVP (RB (back)))(NP (JJ (online)))(NP (DT (a))(NN (couple)))(NP (JJR (more))(NNS (week)))(PP (IN (for)))(NP (DT (a))(JJ (grand))(NN (annoiuncement))))) |ET|
1 |BT| (ROOT (S (NP (VBZ (head)))(ADJP (JJ (ready)))(VP (TO (to))(NN (burst))))(S (NP (NN (argh))))) |ET|
1 |BT| (ROOT (S (VP (VBD (get)))(NP (JJ (new))(NNS (glass)))(PP (IN (for)))(NP (DT (the))(JJ (first))(NN (time)))(PP (IN (in)))(NP (CD (five))(NNS (year))))) |ET|
1 |BT| (ROOT (S (INTJ (UH (wow))))(S (NP (DT (the))(NNS (thing)))(NP (WDT (that)))(ADVP (RB (really)))(VP (VBP (make)))(NP (PRP (i)))(VP (VBP (wonder))))) |ET|
